SitID	HorID	Pick	Quality
107345	1000	255.42	1
107345	2000	        	-1
107345	3000	        	-1
107345	4000	        	-1
107345	5000	395.63	1
107345	6000	        	-1
107345	7000	411.48	1
107345	9000	418.8	3
107345	9500	418.8	1
107345	10000	420.62	2
107345	11000	428.24	1
107345	12000	428.24	1
107345	13000	428.24	1
107345	14000	440.74	2
107347	1000	285.29	1
107347	2000	        	-1
107347	3000	        	-1
107347	4000	        	-1
107347	5000	420.62	1
107347	6000	        	-1
107347	7000	436.78	1
107347	9000	444.4	3
107347	9500	444.4	1
107347	10000	446.53	2
107347	11000	        	0
107347	12000	        	0
107347	13000	        	0
107347	14000	450.49	1
107349	1000	257	1
107349	2000	        	-1
107349	3000	        	-1
107349	4000	        	-1
107349	5000	394	2
107349	6000	        	-1
107349	7000	409	1
107349	9000	417	3
107349	9500	417	3
107349	10000	420	3
107349	11000	        	-1
107349	12000	        	-1
107349	13000	        	-1
107349	14000	        	-1
107353	1000	244.75	1
107353	2000	        	-1
107353	3000	        	-1
107353	4000	        	-1
107353	5000	382.83	1
107353	6000	        	-1
107353	7000	398.68	1
107353	9000	405.99	3
107353	9500	405.99	3
107353	10000	408.13	2
107353	11000	415.75	1
107353	12000	415.75	1
107353	13000	415.75	1
107353	14000	420.01	1
107358	1000	273.71	1
107358	2000	        	-1
107358	3000	        	-1
107358	4000	        	-1
107358	5000	413.31	1
107358	6000	        	-1
107358	7000	430.38	1
107358	9000	437.08	3
107358	9500	437.08	3
107358	10000	439.52	1
107358	11000	448.06	2
107358	12000	448.06	2
107358	13000	448.06	2
107358	14000	458.42	1
107363	1000	295.5	1
107363	2000	        	-1
107363	3000	        	-1
107363	4000	        	-1
107363	5000	433	1
107363	6000	        	-1
107363	7000	447.5	1
107363	9000	455	3
107363	9500	455	3
107363	10000	457	1
107363	11000	        	0
107363	12000	        	0
107363	13000	        	0
107363	14000	464	1
107364	1000	289.56	1
107364	2000	        	-1
107364	3000	        	-1
107364	4000	        	-1
107364	5000	427.63	1
107364	6000	        	-1
107364	7000	442.72	1
107364	9000	451.71	2
107364	9500	451.71	2
107364	10000	452.32	1
107364	11000	        	0
107364	12000	        	0
107364	13000	        	0
107364	14000	460.25	1
107368	1000	276.15	1
107368	2000	        	-1
107368	3000	        	-1
107368	4000	        	-1
107368	5000	416.97	1
107368	6000	        	-1
107368	7000	433.43	1
107368	9000	437.69	2
107368	9500	437.69	2
107368	10000	443.79	3
107368	11000	449.28	1
107368	12000	449.28	1
107368	13000	449.28	1
107368	14000	458.72	1
107370	1000	312.12	1
107370	2000	        	-1
107370	3000	        	-1
107370	4000	426.72	1
107370	5000	445.01	3
107370	6000	        	-1
107370	7000	463.3	1
107370	9000	469.09	2
107370	9500	469.09	2
107370	10000	471.83	2
107370	11000	480.36	2
107370	12000	480.36	2
107370	13000	480.36	2
107370	14000	482.19	2
107372	1000	318.82	1
107372	2000	        	-1
107372	3000	        	-1
107372	4000	436.47	1
107372	5000	454.15	3
107372	6000	        	-1
107372	7000	474.27	1
107372	9000	479.76	1
107372	9500	479.76	1
107372	10000	485.24	3
107372	11000	491.34	3
107372	12000	491.34	3
107372	13000	491.34	3
107372	14000	497.74	2
107374	1000	348.08	1
107374	2000	        	-1
107374	3000	        	-1
107374	4000	473.66	1
107374	5000	492.25	3
107374	6000	        	-1
107374	7000	510.84	1
107374	9000	516.33	1
107374	9500	516.33	1
107374	10000	524.87	2
107374	11000	527.3	2
107374	12000	527.3	2
107374	13000	527.3	2
107374	14000	551.69	1
107375	1000	320.65	1
107375	2000	        	-1
107375	3000	        	-1
107375	4000	430.38	1
107375	5000	451.71	3
107375	6000	        	-1
107375	7000	470.92	1
107375	9000	478.54	1
107375	9500	478.54	1
107375	10000	481.89	2
107375	11000	492.25	2
107375	12000	492.25	2
107375	13000	492.25	2
107375	14000	493.78	1
107377	1000	324.92	1
107377	2000	        	-1
107377	3000	        	-1
107377	4000	446.84	1
107377	5000	470	3
107377	6000	        	-1
107377	7000	490.12	1
107377	9000	496.21	2
107377	9500	496.21	2
107377	10000	498.65	2
107377	11000	513.28	3
107377	12000	513.28	3
107377	13000	513.28	3
107377	14000	521.21	3
107378	1000	320.04	1
107378	2000	        	-1
107378	3000	        	-1
107378	4000	438.91	1
107378	5000	459.33	3
107378	6000	        	-1
107378	7000	480.67	1
107378	9000	485.85	2
107378	9500	485.85	2
107378	10000	489.51	2
107378	11000	498.04	2
107378	12000	498.04	2
107378	13000	498.04	2
107378	14000	502.92	3
107385	1000	357.5	1
107385	2000	        	-1
107385	3000	        	-1
107385	4000	483	1
107385	5000	507	2
107385	6000	        	-1
107385	7000	520	1
107385	9000	526	2
107385	9500	526	2
107385	10000	529	2
107385	11000	536	1
107385	12000	536	1
107385	13000	536	1
107385	14000	555.4	1
107388	1000	324.61	1
107388	2000	        	-1
107388	3000	        	-1
107388	4000	445.01	1
107388	5000	463.3	3
107388	6000	        	-1
107388	7000	485.85	1
107388	9000	491.34	1
107388	9500	491.34	1
107388	10000	495.3	1
107388	11000	        	0
107388	12000	        	0
107388	13000	        	0
107388	14000	499.26	1
107393	1000	401.42	1
107393	2000	        	-1
107393	3000	        	-1
107393	4000	526.69	1
107393	5000	553.82	3
107393	6000	        	-1
107393	7000	567.84	1
107393	9000	576.07	1
107393	9500	576.07	1
107393	10000	579.73	2
107393	11000	584.61	1
107393	12000	584.61	1
107393	13000	584.61	1
107393	14000	623.32	2
107396	1000	384	1
107396	2000	        	-1
107396	3000	        	-1
107396	4000	509	1
107396	5000	542	3
107396	6000	        	-1
107396	7000	556	1
107396	9000	563	1
107396	9500	563	1
107396	10000	568	1
107396	11000	575.5	2
107396	12000	575.5	2
107396	13000	575.5	2
107396	14000	592	1
107399	1000	433	1
107399	2000	        	-1
107399	3000	        	-1
107399	4000	560	1
107399	5000	581	3
107399	6000	        	-1
107399	7000	603.5	1
107399	9000	608	2
107399	9500	608	2
107399	10000	616	2
107399	11000	624	3
107399	12000	624	3
107399	13000	624	3
107399	14000	635	1
107406	1000	417.58	1
107406	2000	        	-1
107406	3000	        	-1
107406	4000	560.83	1
107406	5000	573.02	3
107406	6000	        	-1
107406	7000	594.97	1
107406	9000	602.89	1
107406	9500	602.89	1
107406	10000	607.77	2
107406	11000	615.7	1
107406	12000	615.7	1
107406	13000	615.7	1
107406	14000	634.9	1
107407	1000	440	1
107407	2000	        	-1
107407	3000	        	-1
107407	4000	569	1
107407	5000	594	2
107407	6000	        	-1
107407	7000	611	1
107407	9000	619	2
107407	9500	619	2
107407	10000	625	2
107407	11000	629	1
107407	12000	629	1
107407	13000	629	1
107407	14000	640	1
107408	1000	332.23	1
107408	2000	        	-1
107408	3000	        	-1
107408	4000	470.31	1
107408	5000	490.12	1
107408	6000	        	-1
107408	7000	504.14	1
107408	9000	512.06	2
107408	9500	512.06	2
107408	10000	512.06	2
107408	11000	525.48	2
107408	12000	525.48	2
107408	13000	525.48	2
107408	14000	535.23	1
107416	1000	400.51	1
107416	2000	        	-1
107416	3000	        	-1
107416	4000	526.69	1
107416	5000	554.13	2
107416	6000	        	-1
107416	7000	569.37	1
107416	9000	574.55	1
107416	9500	574.55	1
107416	10000	586.44	3
107416	11000	593.75	2
107416	12000	593.75	2
107416	13000	593.75	2
107416	14000	612.65	2
107417	1000	412.09	1
107417	2000	        	-1
107417	3000	        	-1
107417	4000	551.69	1
107417	5000	568.45	3
107417	6000	        	-1
107417	7000	584.91	1
107417	9000	588.87	1
107417	9500	588.87	1
107417	10000	        	0
107417	11000	610.21	2
107417	12000	610.21	2
107417	13000	610.21	2
107417	14000	629.11	2
107419	1000	394.41	1
107419	2000	        	-1
107419	3000	        	-1
107419	4000	526.08	1
107419	5000	546.81	3
107419	6000	        	-1
107419	7000	564.49	1
107419	9000	570.59	1
107419	9500	570.59	1
107419	10000	584.3	3
107419	11000	593.14	2
107419	12000	593.14	2
107419	13000	593.14	2
107419	14000	615.7	1
107421	1000	387.71	1
107421	2000	        	-1
107421	3000	        	-1
107421	4000	523.04	1
107421	5000	541.93	3
107421	6000	        	-1
107421	7000	558.39	1
107421	9000	565.1	1
107421	9500	565.1	1
107421	10000	577.29	3
107421	11000	586.44	2
107421	12000	586.44	2
107421	13000	586.44	2
107421	14000	598.02	1
107423	1000	445.01	1
107423	2000	        	-1
107423	3000	        	-1
107423	4000	589.79	1
107423	5000	601.68	3
107423	6000	        	-1
107423	7000	616.31	1
107423	9000	621.18	1
107423	9500	621.18	1
107423	10000	633.98	3
107423	11000	640.69	1
107423	12000	640.69	1
107423	13000	640.69	1
107423	14000	655.93	1
107424	1000	443.79	1
107424	2000	        	-1
107424	3000	        	-1
107424	4000	582.78	1
107424	5000	613.26	1
107424	6000	        	-1
107424	7000	627.89	1
107424	9000	633.98	1
107424	9500	633.98	1
107424	10000	        	0
107424	11000	654.71	2
107424	12000	654.71	2
107424	13000	654.71	2
107424	14000	699.52	1
107425	1000	440.13	1
107425	2000	        	-1
107425	3000	        	-1
107425	4000	579.12	1
107425	5000	602.59	3
107425	6000	        	-1
107425	7000	617.22	1
107425	9000	623.01	1
107425	9500	623.01	1
107425	10000	632.16	3
107425	11000	638.86	2
107425	12000	638.86	2
107425	13000	638.86	2
107425	14000	677.88	1
107427	1000	437.39	1
107427	2000	        	-1
107427	3000	        	-1
107427	4000	573.02	1
107427	5000	601.37	3
107427	6000	        	-1
107427	7000	616.31	1
107427	9000	623.62	1
107427	9500	623.62	1
107427	10000	        	0
107427	11000	644.04	1
107427	12000	644.04	1
107427	13000	644.04	1
107427	14000	693.72	1
107430	1000	426	1
107430	2000	        	-1
107430	3000	        	-1
107430	4000	559	1
107430	5000	590	2
107430	6000	        	-1
107430	7000	605	1
107430	9000	612	1
107430	9500	612	1
107430	10000	621	3
107430	11000	632	1
107430	12000	632	1
107430	13000	632	1
107430	14000	670	1
107436	1000	445.6	1
107436	2000	        	-1
107436	3000	        	-1
107436	4000	584	1
107436	5000	615	1
107436	6000	        	-1
107436	7000	629	1
107436	9000	635	1
107436	9500	635	1
107436	10000	643	3
107436	11000	650	3
107436	12000	650	3
107436	13000	650	3
107436	14000	691	1
107438	1000	391.36	1
107438	2000	        	-1
107438	3000	        	-1
107438	4000	530.35	1
107438	5000	564.49	3
107438	6000	        	-1
107438	7000	580.34	1
107438	9000	587.65	2
107438	9500	587.65	2
107438	10000	596.19	3
107438	11000	603.5	2
107438	12000	603.5	2
107438	13000	603.5	2
107438	14000	635.2	1
107441	1000	379	1
107441	2000	        	-1
107441	3000	        	-1
107441	4000	505	1
107441	5000	547	2
107441	6000	        	-1
107441	7000	561	1
107441	9000	568	1
107441	9500	568	1
107441	10000	575	3
107441	11000	580	2
107441	12000	580	2
107441	13000	580	2
107441	14000	589	1
107443	1000	390	1
107443	2000	        	-1
107443	3000	        	-1
107443	4000	530	1
107443	5000	560	1
107443	6000	        	-1
107443	7000	573.5	1
107443	9000	580.5	1
107443	9500	580.5	1
107443	10000	590	3
107443	11000	595	2
107443	12000	595	2
107443	13000	595	2
107443	14000	615	1
107448	1000	401	1
107448	2000	        	-1
107448	3000	        	-1
107448	4000	554	1
107448	5000	567	3
107448	6000	        	-1
107448	7000	587.5	1
107448	9000	596	2
107448	9500	596	2
107448	10000	        	0
107448	11000	        	0
107448	12000	        	0
107448	13000	        	0
107448	14000	599.5	1
107456	1000	505	1
107456	2000	        	-1
107456	3000	        	-1
107456	4000	646	1
107456	5000	676	1
107456	6000	        	-1
107456	7000	690	1
107456	9000	698.5	2
107456	9500	698.5	2
107456	10000	        	0
107456	11000	        	0
107456	12000	        	0
107456	13000	        	0
107456	14000	706	1
107467	1000	384	1
107467	2000	        	-1
107467	3000	        	-1
107467	4000	533	1
107467	5000	560	3
107467	6000	        	-1
107467	7000	573	1
107467	9000	579	3
107467	9500	579	3
107467	10000	        	0
107467	11000	        	0
107467	12000	        	0
107467	13000	        	0
107467	14000	582	1
107468	1000	399.5	1
107468	2000	        	-1
107468	3000	        	-1
107468	4000	561	1
107468	5000	        	0
107468	6000	        	-1
107468	7000	602	1
107468	9000	611	2
107468	9500	611	2
107468	10000	        	0
107468	11000	614	2
107468	12000	614	2
107468	13000	614	2
107468	14000	632	2
107475	1000	564.18	1
107475	2000	        	-1
107475	3000	        	-1
107475	4000	713.23	1
107475	5000	        	0
107475	6000	        	-1
107475	7000	752.25	2
107475	9000	762	3
107475	9500	762	3
107475	10000	768.1	3
107475	11000	774.19	3
107475	12000	774.19	3
107475	13000	774.19	3
107475	14000	791.57	3
107513	1000	415.14	1
107513	2000	        	-1
107513	3000	        	-1
107513	4000	570.59	1
107513	5000	        	0
107513	6000	        	-1
107513	7000	611.43	1
107513	9000	617.22	2
107513	9500	617.22	2
107513	10000	        	0
107513	11000	        	0
107513	12000	        	0
107513	13000	        	0
107513	14000	621.18	2
107548	1000	381	1
107548	2000	        	-1
107548	3000	        	-1
107548	4000	542.5	1
107548	5000	        	0
107548	6000	        	-1
107548	7000	568	1
107548	9000	572	3
107548	9500	572	3
107548	10000	        	0
107548	11000	        	0
107548	12000	        	0
107548	13000	        	0
107548	14000	576.5	1
107554	1000	518.16	1
107554	2000	        	-1
107554	3000	        	-1
107554	4000	673.61	2
107554	5000	        	0
107554	6000	        	-1
107554	7000	719.94	1
107554	9000	726.03	3
107554	9500	726.03	3
107554	10000	        	0
107554	11000	730	2
107554	12000	730	2
107554	13000	730	2
107554	14000	766.27	2
107558	1000	519.68	1
107558	2000	        	-1
107558	3000	        	-1
107558	4000	673.61	1
107558	5000	        	0
107558	6000	        	-1
107558	7000	717.8	1
107558	9000	723.9	3
107558	9500	723.9	3
107558	10000	        	0
107558	11000	728.47	2
107558	12000	728.47	2
107558	13000	728.47	2
107558	14000	768.1	2
107921	1000	330	1
107921	2000	        	-1
107921	3000	        	-1
107921	4000	        	-1
107921	5000	444	1
107921	6000	        	-1
107921	7000	462.5	1
107921	9000	463.5	3
107921	9500	471	2
107921	10000	480	3
107921	11000	489	3
107921	12000	489	3
107921	13000	489	3
107921	14000	515	1
107925	1000	311	1
107925	2000	        	-1
107925	3000	        	-1
107925	4000	        	-1
107925	5000	426.5	1
107925	6000	        	-1
107925	7000	444	1
107925	9000	445	3
107925	9500	451	1
107925	10000	457	2
107925	11000	475	2
107925	12000	475	2
107925	13000	475	2
107925	14000	513	1
107927	1000	275.5	1
107927	2000	        	-1
107927	3000	        	-1
107927	4000	        	-1
107927	5000	389.5	1
107927	6000	        	-1
107927	7000	407	1
107927	9000	408	3
107927	9500	417	3
107927	10000	425	3
107927	11000	441.5	1
107927	12000	441.5	1
107927	13000	441.5	1
107927	14000	480	1
107931	1000	328	1
107931	2000	        	-1
107931	3000	        	-1
107931	4000	        	-1
107931	5000	444	1
107931	6000	        	-1
107931	7000	458	1
107931	9000	459	3
107931	9500	487	1
107931	10000	        	0
107931	11000	        	0
107931	12000	        	0
107931	13000	487	1
107931	14000	544	1
107942	1000	290.5	1
107942	2000	        	-1
107942	3000	        	-1
107942	4000	        	-1
107942	5000	403	1
107942	6000	        	-1
107942	7000	421.5	1
107942	9000	423	3
107942	9500	459	1
107942	10000	        	0
107942	11000	        	0
107942	12000	462	3
107942	13000	462	3
107942	14000	496	1
107945	1000	275.5	1
107945	2000	        	-1
107945	3000	        	-1
107945	4000	        	-1
107945	5000	391	1
107945	6000	        	-1
107945	7000	406.5	1
107945	9000	408	3
107945	9500	435	1
107945	10000	        	0
107945	11000	        	0
107945	12000	438	1
107945	13000	438	1
107945	14000	503.5	1
107948	1000	270	1
107948	2000	        	-1
107948	3000	        	-1
107948	4000	        	-1
107948	5000	384.5	1
107948	6000	        	-1
107948	7000	401.5	1
107948	9000	403	3
107948	9500	439	1
107948	10000	        	0
107948	11000	        	0
107948	12000	        	0
107948	13000	439	1
107948	14000	489	1
107960	1000	328	1
107960	2000	        	-1
107960	3000	        	-1
107960	4000	        	-1
107960	5000	450.5	1
107960	6000	        	-1
107960	7000	464	1
107960	9000	465.5	1
107960	9500	498	1
107960	10000	        	0
107960	11000	        	0
107960	12000	        	0
107960	13000	498	2
107960	14000	559	1
107966	1000	339.9	1
107966	2000	        	-1
107966	3000	        	-1
107966	4000	        	-1
107966	5000	456.5	1
107966	6000	        	-1
107966	7000	469	1
107966	9000	470.5	2
107966	9500	497	1
107966	10000	        	0
107966	11000	        	0
107966	12000	        	0
107966	13000	497	1
107966	14000	546.5	1
107972	1000	317	1
107972	2000	        	-1
107972	3000	        	-1
107972	4000	        	-1
107972	5000	433	1
107972	6000	        	-1
107972	7000	447.5	1
107972	9000	449	3
